,Unnamed: 0,Time,LON,LAT,Temperature above oceans,Air density above oceans,Max wave height,Swell period,Wind wave period,Wave period,Sea surface temperature,Combined wind waves and swell height,Swell height,Wind wave height,Surface pressure,Draught,Width,Length,SOG,COG,Heading,Wind Speed,Current Speed,True Wind Direction,True Current Direction,True Swell Direction,True Wind Wave Direction,True Wave Direction,stw,northcurrdir,nortwinddir
2170,2170,2021-06-04 02:00:00,13.90700639,55.15686091,276.2880859,1.252057076,2.940330505,5.203805923,4.489905357,4.765451431,277.355835,1.510146379,0.391662598,1.429931641,99633.6875,5.109441593,24,158,20.13081409,97.50502968,96.45687646,11.09049145,0.141756769,1.569960945,37.71014989,163.8533652,176.946688,173.2029746,20.35251500510504,-45.83297365397316,-81.97316259858542
2171,2171,2021-06-04 03:00:00,14.46641909,55.10552952,276.3549805,1.250983238,3.373845577,5.567817688,4.978186607,5.01374054,277.2457275,1.731459856,0.398108006,1.684497833,99570.5625,5.108037332,24,158,18.29456344,98.311248,94.7420801,11.26079973,0.186027644,2.340600081,42.53132118,156.9678503,176.1277929,175.4363257,18.57712164643433,-42.726598720497606,-82.91731981602021
2172,2172,2021-06-04 04:00:00,14.68964946,55.09839245,276.2670898,1.252069473,3.443878889,5.678637505,5.055335045,5.09465313,277.1546631,1.769555807,0.430023909,1.716308594,99482.5625,5.108623773,24,158,0.164751109,321.6226088,173.9188849,11.19287902,0.187032963,77.12200263,31.68038406,71.00993287,97.08227479,96.12390077,0.19882097025021206,-37.76149918165728,-83.20311775219167
2173,2173,2021-06-04 05:00:00,14.68964573,55.09846409,276.1391602,1.25322628,3.464396477,5.701947212,5.078772545,5.114789009,277.1546631,1.780356526,0.421386719,1.729614258,99527.375,5.103471909,24,158,0.0,349.2,174.0,11.40797148,0.160729203,76.94869155,33.41369356,66.51776123,96.78240967,95.7421875,0.312425423849482,-39.41369355814897,-82.94869154378975
2174,2174,2021-06-04 06:00:00,14.68964983,55.09846161,275.9968262,1.254477501,3.525961637,5.483293533,5.113440514,5.132341385,277.1546631,1.810544252,0.393981934,1.766784668,99556.8125,5.120113125,24,158,0.0,349.2,174.0,11.32868402,0.160729203,77.68031928,33.41369356,62.10017395,96.51681519,95.62643433,0.312425423849482,-39.41369355814897,-83.68031927693976
2175,2175,2021-06-04 07:00:00,14.68965544,55.09846187,275.9560547,1.255174637,3.560454369,5.609838486,5.127966881,5.15463829,277.1546631,1.828609705,0.420715332,1.779163241,99566.0625,5.107200996,24,158,0.0,349.2,174.0,11.03925115,0.160729203,81.32665612,33.41369356,69.78541565,96.36706543,95.55493164,0.312425423849482,-39.41369355814897,-87.32665611886922
2176,2176,2021-06-04 08:00:00,14.68962825,55.09845327,276.0656738,1.255101204,3.522598267,5.599799156,5.144618988,5.173285484,277.1546631,1.811507225,0.441040039,1.756470203,99585.125,5.106704375,24,158,0.0,349.2,174.0,11.24413077,0.134723994,84.41121939,38.86884977,95.56893921,94.67953491,94.69628906,0.26187649905397087,-44.86884976633529,89.58878061169453
2177,2177,2021-06-04 09:00:00,14.68963873,55.09845976,276.2993164,1.254323959,3.479022264,5.545841217,5.150405884,5.179337502,277.1546631,1.791014075,0.44921875,1.732971668,99608.3125,5.11340875,24,158,0.0,349.2,174.0,11.14804293,0.134723994,85.04339875,38.86884977,115.0142822,92.27752686,93.01318359,0.26187649905397087,-44.86884976633529,88.95660125312958
2178,2178,2021-06-04 10:00:00,14.68965378,55.09846436,276.5390625,1.253232956,3.354720116,5.651157379,5.121132851,5.172275543,277.1546631,1.730003715,0.50604248,1.653772593,99647.1875,5.106704375,24,158,0.0,349.2,174.0,10.13694614,0.134723994,95.36048978,38.86884977,122.9714355,89.13079834,90.96264648,0.26187649905397087,-44.86884976633529,78.63951021598672
2179,2179,2021-06-04 11:00:00,14.68963959,55.09846356,276.7531738,1.252788544,3.308755159,5.508878708,5.100039482,5.137515068,277.1546631,1.70682168,0.469360352,1.640173912,99635.75,5.106704375,24,158,0.0,349.2,174.0,11.42401695,0.126557742,105.8188002,66.10014253,132.0646973,86.01342773,88.32144165,0.2460029392651344,-72.10014253346907,68.18119979138841
2180,2180,2021-06-04 12:00:00,14.68964342,55.0984499,276.6652832,1.251770973,3.333681345,5.402134895,5.079995155,5.104478836,277.1546631,1.717548847,0.43157959,1.661865711,99657.1875,5.107200996,24,158,0.0,349.2,174.0,12.3216745,0.126557742,101.669263,66.10014253,132.3927612,83.66360474,85.66934204,0.2460029392651344,-72.10014253346907,72.33073698525509
2181,2181,2021-06-04 13:00:00,14.68965843,55.09845478,276.5637207,1.252108574,3.362276554,5.35644722,5.065419197,5.088404655,277.1546631,1.731175661,0.419921875,1.678552628,99642.0625,5.113887634,24,158,0.0,349.2,174.0,11.45281515,0.126557742,101.1915174,66.10014253,128.8989258,81.75393677,83.52041626,0.2460029392651344,-72.10014253346907,72.80848260372275
2182,2182,2021-06-04 14:00:00,14.68965239,55.09846147,276.395752,1.253313065,3.368431807,5.371296883,5.054774284,5.081990242,277.1546631,1.734069586,0.41418457,1.682300091,99649.5,5.134674908,24,158,0.00282458,347.435475,173.999296,11.57944311,0.153447818,98.64130674,78.49075326,119.0824606,80.72934169,81.92813319,0.2974077223700973,-84.49145725580298,75.35798926442646
2183,2183,2021-06-04 15:00:00,14.45971429,55.13357662,276.0249023,1.253721237,3.253665686,5.370189667,5.007361412,5.034153938,277.2457275,1.677216887,0.419128418,1.622802973,99732.5625,5.290620238,24,158,18.45466688,286.067697,284.1467867,10.45723434,0.161193084,154.9913976,167.3019167,17.34478472,29.0481386,28.57073687,18.15165582014382,-88.55129678087506,79.13818428620277
