,Unnamed: 0,Time,LON,LAT,Temperature above oceans,Air density above oceans,Max wave height,Swell period,Wind wave period,Wave period,Sea surface temperature,Combined wind waves and swell height,Swell height,Wind wave height,Surface pressure,Draught,Width,Length,SOG,COG,Heading,Wind Speed,Current Speed,True Wind Direction,True Current Direction,True Swell Direction,True Wind Wave Direction,True Wave Direction,True North Wind Direction,True North Current Direction
6437,6437,2021-10-22 22:00:00,12.22426332,55.45442795,281.5908203,1.237241745,,,,,284.5158691,,,,100484.3125,5.37843936,24,158,5.258045977,213.5870857,108.6206897,8.351533828,0.016703624,1.233547699,27.62492787,,,,-72.61285804315628,
6438,6438,2021-10-22 23:00:00,12.5131376,55.36134347,282.3876953,1.237215042,2.12185359,4.948693275,4.027383804,4.118835449,284.8000488,1.109503984,0.300598145,1.064880371,100669.9375,5.375665613,24,158,17.19732223,124.6845466,122.8605528,10.10212839,0.016703624,12.16592883,41.86479099,110.6103029,160.5339785,156.9322634,-69.30537605022205,
6439,6439,2021-10-23 00:00:00,12.95030405,55.2355634,282.9580078,1.235579491,3.914977312,5.316111565,5.059488297,5.067110062,285.3984375,2.020341873,0.303466737,1.996582031,100825.75,5.370598111,24,158,18.79127539,103.7782228,101.8105079,12.6623614,0.016703624,14.74057504,20.81474611,123.7758874,176.0360938,176.9882728,-63.448917066604594,
6440,6440,2021-10-23 01:00:00,13.59607615,55.17833859,282.9794922,1.236760139,4.019664764,5.490035057,5.223111153,5.234175682,285.4262695,2.117669106,0.368408203,2.083496094,100831.375,5.377384398,24,158,18.69661095,97.93477873,95.16741623,12.12781527,0.016703624,22.67273144,14.17165444,133.0438264,166.5553557,167.8588835,-62.1598523274056,
6441,6441,2021-10-23 02:00:00,14.055252,55.14515108,282.9599609,1.239595413,3.746302605,5.765501976,5.019446373,5.311594009,285.2739258,1.928564072,0.498321533,1.832458496,100916.3125,5.380927943,24,158,18.81071724,98.55499644,96.39300431,12.08423529,0.337446696,20.17254028,26.00474637,141.1611797,168.9456776,175.4915151,-63.434455413571754,70.38825794261639
6442,6442,2021-10-23 03:00:00,14.53168049,55.09803564,283.0656738,1.238736153,4.335215092,5.985606194,5.501135826,5.5340662,285.0712891,2.226154804,0.467572272,2.175048828,100880.75,5.379345813,24,158,15.35128691,94.61903436,92.57461366,13.12809126,0.331049768,23.72644012,20.19904365,136.3487872,165.3165265,167.4484235,-63.698946218376925,72.37557001054537
6451,6451,2021-10-23 15:00:00,14.44793383,55.13321933,284.3615723,1.247332573,2.133164644,5.345982552,4.042579651,4.406651497,285.0712891,1.116742969,0.58226341,0.951385498,102190.625,5.28715168,24,158,18.13480583,288.5320162,286.8909876,8.01475676,0.196157648,160.1579755,138.5887344,7.095760585,23.8373754,16.3684423,-53.266987892860016,-31.697746751511534
6452,6452,2021-10-23 16:00:00,13.97316438,55.2067516,284.0339355,1.249652863,1.549430728,4.691128731,3.190223694,4.039639473,285.2739258,0.815320611,0.529120028,0.594848633,102364.75,5.292274914,24,158,18.41685427,276.8849298,276.2046659,7.661181184,0.196157648,155.9505703,127.9024126,15.5428927,23.85319543,18.84941125,-59.74590441780017,-31.697746751511534
6453,6453,2021-10-23 17:00:00,13.33882587,55.24404362,283.5056152,1.252233505,1.367070198,4.372348785,3.143959045,3.739658356,285.425293,0.72536391,0.490242541,0.526916504,102429.4375,5.291266501,24,158,18.54479029,275.1167162,274.7026144,6.368327307,0.17642318,148.1695224,143.8852243,22.69948523,24.43965857,23.49816077,-53.46690798191595,-49.18260995995964
6454,6454,2021-10-23 18:00:00,12.89451466,55.2731154,283.411377,1.253816605,1.129913092,4.154388428,2.944984436,3.569415092,285.3984375,0.604575634,0.427931428,0.423339844,102566.75,5.290296374,24,158,17.0256993,283.1310802,281.2325175,5.42288723,0.212220926,161.5912922,155.1011176,13.32406211,16.90301108,16.20168662,-60.358774715632215,-53.86860013524968
6455,6455,2021-10-23 19:00:00,12.47900039,55.39503677,281.7929688,1.2629776,0.529077351,3.23576355,2.055580139,2.902450562,284.8000488,0.293132067,0.243519068,0.159240723,102541.3125,5.290342202,24,158,16.08671759,303.4669854,300.6459732,3.661249863,0.192673491,151.2158598,170.9338236,6.566383311,22.8971023,10.74204249,-88.13816708062627,-68.42020320931043
6458,6458,2021-10-23 22:00:00,12.24912475,55.45040007,279.0922852,1.264966965,,,,,284.552002,,,,102494.4375,5.235968912,24,158,6.851796407,168.8898413,105.323109,3.208542517,0.288202145,39.7637545,5.230108089,,,,65.55935452845898,-79.90699906186052
6459,6459,2021-10-23 23:00:00,12.56899444,55.33953404,281.7001953,1.26438427,0.401821733,2.78729248,1.750770569,2.615722656,284.7675781,0.224649549,0.203948975,0.09262085,102639.0625,5.199770396,24,158,16.79120505,125.3916058,124.9962983,3.562737247,0.016703624,63.10663415,44.00053654,144.4306426,123.1724944,141.6048674,61.88966418918663,
6460,6460,2021-10-24 00:00:00,13.00805891,55.23286786,283.4370117,1.255957603,0.690701127,3.392273903,2.179359436,3.048719406,285.2695313,0.377485394,0.319213808,0.200683594,102729.6875,5.199440356,24,158,18.34145917,101.8740293,100.7804079,3.957937677,0.016703624,25.06489456,19.78464609,169.5366335,152.8883848,178.8953981,75.7155133161464,
6461,6461,2021-10-24 01:00:00,13.62390356,55.17633746,283.5080566,1.255223274,0.752038121,3.587264061,2.428138733,3.09771347,285.3026123,0.409937143,0.310424805,0.267089844,102724.1875,5.199733118,24,158,18.26391083,98.74271184,96.4845727,4.412989103,0.016703624,16.59294898,15.48881092,156.1391442,159.9389502,175.879104,79.89162372416132,
6462,6462,2021-10-24 02:00:00,14.07330713,55.14219071,283.4482422,1.255709648,0.717773199,3.736754417,2.820106506,3.34261322,285.1984863,0.387617111,0.321166813,0.199584961,102783.8125,5.19972632,24,158,18.08767233,98.09362762,97.03577672,3.994424178,0.300635195,10.98812576,2.109830728,163.9688822,173.9435831,175.4431864,86.04765096334019,-80.85439254827187
6463,6463,2021-10-24 03:00:00,14.54459334,55.09877731,283.763916,1.255307198,0.873388112,3.986796379,2.194922447,3.596232414,284.9168701,0.466029763,0.409921944,0.219146729,102740.8125,5.199741047,24,158,14.61311954,99.52807139,97.64235361,3.901969591,0.317391811,14.01055827,19.66732828,153.9328809,163.3053087,164.1080518,83.63179534445062,-62.690318111636074
6472,6472,2021-10-24 15:00:00,14.46232717,55.13263225,284.140625,1.25214386,1.70107913,4.629096031,3.619667053,3.88263607,284.9168701,0.885276139,0.442555785,0.762817383,102571.5,5.290386868,24,158,17.92187117,289.9328172,286.1287334,8.020417487,0.276414034,101.3140008,171.1280961,28.71949265,77.64872239,66.96103929,27.442734138610163,-82.74317055733275
6473,6473,2021-10-24 16:00:00,14.00342487,55.2133375,284.3356934,1.250957489,1.502582788,4.431661606,3.187294006,3.80043602,285.1984863,0.787709832,0.438888013,0.605712891,102565.8125,5.290616995,24,158,18.37950169,275.7900473,272.2873952,7.725203149,0.166651923,111.5793244,170.7510202,28.87704056,69.60280961,62.74567765,23.86671959649313,-78.46362505351544
6474,6474,2021-10-24 17:00:00,13.33611066,55.24273737,284.1569824,1.250821114,1.473267078,4.149918556,3.457495689,3.560074806,285.3129883,0.776951373,0.28885746,0.719360352,102394.875,5.290596813,24,158,18.55223725,272.5926106,269.7151692,7.918370592,0.157006654,99.40009036,113.9710838,24.42334482,76.280431,70.24629709,9.11525952765472,-24.255914626414405
6475,6475,2021-10-24 18:00:00,12.9049344,55.26650304,284.0554199,1.250066757,1.471118212,4.020272255,3.435217857,3.503914833,285.2695313,0.774100661,0.244572401,0.732910156,102382.9375,5.287749833,24,158,17.37858473,282.3192627,277.8155991,8.288624518,0.181753313,87.46079796,132.0681505,36.31556853,91.88997039,86.90173491,5.27639700933338,-34.25255139987892
6476,6476,2021-10-24 19:00:00,12.46675304,55.39693519,283.3605957,1.252056122,1.302711368,4.104697227,3.378333092,3.479941368,284.7675781,0.692151606,0.2402668,0.646850586,102176.75,5.290052914,24,158,16.20855829,303.4815416,299.5390923,7.216078489,0.158611524,58.69447524,156.8512755,89.98501518,117.1666253,114.520736,-1.7664324280323618,-37.31218320534344
6479,6479,2021-10-24 22:00:00,12.26393951,55.44717788,280.9458008,1.251481056,,,,,284.3395996,,,,101842.8125,5.287281461,24,158,9.145348591,164.6120353,107.3010996,5.784517778,0.169873119,99.38773647,12.85644717,,,,7.9133631098231465,-59.84245325178332
6480,6480,2021-10-24 23:00:00,12.59095984,55.33145234,282.6240234,1.251653671,1.52905941,4.466605186,3.4165411,3.802908897,284.5131836,0.805622637,0.457672119,0.65411377,101945.1875,5.289981093,24,158,16.90604714,125.1884308,126.2288169,6.738091392,0.016703624,115.2451657,45.23305512,42.37704857,61.70335777,56.63588341,10.983651262386447,
6481,6481,2021-10-25 00:00:00,13.03108902,55.2350338,282.8977051,1.251070023,1.832991123,4.55033493,3.79044342,3.924602509,284.8216553,0.958707869,0.395996094,0.872070313,102029.5,5.284413513,24,158,17.92352975,100.0283838,100.1065574,7.701921733,0.016703624,85.82055869,19.11079559,59.6157174,89.16753625,84.78068017,14.285998693097644,
6482,6482,2021-10-25 01:00:00,13.61500986,55.18860002,283.0075684,1.250790596,1.942318916,4.727095604,3.871253967,4.020064354,284.911499,1.015749454,0.422363281,0.921630859,101986.875,5.291009922,24,158,17.95571231,97.70254711,97.64740022,7.605431453,0.016703624,80.98918786,16.65163843,54.77537505,94.02452056,88.76910369,16.658212360115613,
6483,6483,2021-10-25 02:00:00,14.09299377,55.14751549,283.1538086,1.250195503,2.101097584,4.92517662,3.622413635,4.403326035,284.5645752,1.092545986,0.615539551,0.810974121,102027.25,5.29002255,24,158,17.98058608,100.433011,100.1940325,7.947760334,0.140761879,81.45148943,39.32041482,66.23592969,94.91139051,87.54807874,18.742543038245955,-40.48555272101121
6484,6484,2021-10-25 03:00:00,14.54398673,55.09945703,283.362793,1.248929024,2.387798786,5.158367157,4.360023499,4.483196259,284.6635742,1.232989788,0.479187012,1.135314941,101945.375,5.288555278,24,158,14.74621849,92.04473615,104.0210084,8.949258875,0.217296038,84.99983559,44.21754917,65.85158071,91.98346242,89.0563384,19.021172812318635,-31.761442428365626
6493,6493,2021-10-25 15:00:00,14.4564157,55.14370349,283.4394531,1.243671417,1.888636351,4.886077881,3.885475159,4.136993408,284.6635742,0.989099681,0.485076904,0.859893799,101612.9375,5.283891918,24,158,18.4704555,288.7790493,285.3498915,8.223766788,0.043759684,117.5822167,82.2251812,114.683235,68.22290785,78.75435621,42.93210814727488,23.124710285101358
6494,6494,2021-10-25 16:00:00,13.98643924,55.21890394,283.5107422,1.242596626,1.556159496,4.538332939,3.188147545,3.933840752,284.5645752,0.817327321,0.510131836,0.59576416,101632.0,5.37694637,24,158,18.75336131,277.5099453,274.5369403,7.404262645,0.043759684,135.4238337,71.41222997,94.42223994,50.04174677,67.91947809,49.96077396741632,23.124710285101358
6495,6495,2021-10-25 17:00:00,13.30090704,55.24324555,283.6940918,1.240825653,1.327803612,4.144766808,3.259680748,3.499625206,284.8681641,0.702218354,0.359475911,0.601104736,101532.875,5.377028085,24,158,18.30643575,274.4211147,272.2038534,6.689793856,0.031311923,138.9357073,75.21085902,86.458309,47.53058989,55.82433684,51.139560777516415,16.992994420754993
6496,6496,2021-10-25 18:00:00,12.8861339,55.27556159,283.065918,,,,,,,,,,101478.0,5.379422028,24,158,17.68527641,285.2961052,281.7024316,4.704885283,0.034828538,120.8942619,151.8284935,,,,42.596693532501185,-50.12606183205857
6497,6497,2021-10-25 19:00:00,12.4542822,55.40913669,283.4143066,1.239770889,0.814089119,3.707071304,2.219702721,3.335062027,284.5131836,0.441087604,0.36517334,0.230133057,101418.8125,5.375910107,24,158,16.18415166,299.7047438,296.2584933,5.192028472,0.035945533,101.1162023,146.9823364,95.51923547,78.47341332,90.63425622,37.37469554229873,83.24082903564032
6500,6500,2021-10-25 22:00:00,12.2179479,55.45530591,283.7580566,1.238021851,,,,,283.9592285,,,,101218.8125,5.456439972,24,158,5.190945896,216.1578709,105.7807018,4.868119503,0.016703624,54.8180088,24.78493997,,,,50.96269295683879,
6501,6501,2021-10-25 23:00:00,12.52161791,55.35865915,284.0170898,1.237727165,0.838255465,3.656508446,2.680029869,3.061964989,284.2070313,0.456888318,0.2688151,0.363952637,101350.0,5.557483641,24,158,17.5953639,125.5816883,125.3350773,6.420408108,0.016703624,68.20424396,44.33931548,65.27100183,104.767004,90.25214197,57.130833310572086,
6502,6502,2021-10-26 00:00:00,12.9654531,55.22246985,284.3737793,1.237128258,1.247852087,3.814526558,3.180579185,3.27229023,284.8603516,0.661313415,0.247628927,0.612792969,101441.0,5.297347706,24,158,18.92805344,107.5063128,106.4332061,7.010474821,0.016703624,51.73527911,25.43744432,84.13640449,122.3191285,118.2472138,54.697926995732054,
6503,6503,2021-10-26 01:00:00,13.5647141,55.15349535,284.3903809,1.236343384,1.391409039,4.018383026,3.304115295,3.42609787,285.0152588,0.733528554,0.300111771,0.668457031,101403.3125,5.290884372,24,158,18.81402451,95.10480814,92.99719139,7.47458181,0.016703624,35.07526485,12.0014296,96.24887184,140.0438853,133.9807444,57.92192653787582,
6504,6504,2021-10-26 02:00:00,14.04944566,55.14750969,284.300293,1.236376762,1.402940512,4.269415855,3.123817444,3.723517418,284.7661133,0.736556232,0.427242577,0.56477356,101454.375,5.288913333,24,158,17.94572941,92.53523393,91.0914716,7.323635344,0.108518296,27.79909643,71.98128312,103.6028491,146.5801898,130.2735034,63.292375173150475,19.11018848075074
6505,6505,2021-10-26 03:00:00,14.5252256,55.10338185,284.3034668,1.235485077,1.593096018,4.472110748,3.561926842,3.804264069,284.3781738,0.833844066,0.41828841,0.719436646,101367.4375,5.291903028,24,158,16.38599562,115.3674909,103.5250366,7.869311267,0.099238753,41.21055567,85.289132,89.42010806,131.6669495,121.6483795,62.3144809302695,18.235904599193365
6517,6517,2021-10-26 15:00:00,14.45819192,55.14159986,284.5200195,1.235395432,2.174417973,4.818463326,4.126624107,4.219464302,284.3781738,1.125592947,0.374296486,1.058746338,101470.9375,5.287034236,24,158,18.14145732,289.6818493,287.0256197,9.89718929,0.135610238,154.9201913,112.080649,72.19335959,32.72003195,36.6276705,81.9458110440177,39.106268669157956
6518,6518,2021-10-26 16:00:00,13.98194639,55.21990096,284.6130371,1.236646652,1.92649579,4.637559891,3.626257896,4.130479813,284.7661133,0.9987607,0.419399917,0.853851318,101588.25,5.287768614,24,158,18.35484522,278.276615,275.2232117,8.593835329,0.161098544,165.4212593,111.1193789,45.87796636,19.40071722,27.36701055,80.6444709921396,26.342590604370088
6519,6519,2021-10-26 17:00:00,13.31328216,55.23972664,284.5510254,1.236811638,1.824083567,4.518531799,3.821631432,3.908668518,284.9553223,0.952978492,0.33518523,0.891540527,101581.875,5.288319709,24,158,18.27049163,270.159805,268.2284382,8.678466877,0.18658415,165.7210145,115.1810675,18.84971508,19.12689099,19.21540722,73.94945274455011,23.40950575575694
6520,6520,2021-10-26 18:00:00,12.88620186,55.27201804,284.5244141,1.23790741,1.751013398,4.381402016,3.796057701,3.845757484,284.8603516,0.915961683,0.261279285,0.877685547,101607.875,5.290389874,24,158,18.11585129,285.2579813,281.8779303,8.049628376,0.246925725,144.6370296,115.6367073,41.60212772,36.80207889,37.04847782,66.51495993822981,37.51463764402694
6521,6521,2021-10-26 19:00:00,12.46397906,55.40082052,283.7790527,1.240339279,1.005291224,4.048027039,2.770728111,3.422782898,284.2070313,0.538931191,0.335549772,0.403015137,101499.5625,5.290237119,24,158,16.42931131,301.9914329,299.2453443,5.81762084,0.016703624,115.2659339,141.7504175,74.33469973,61.38914309,68.11012087,54.51127813337094,
6524,6524,2021-10-26 22:00:00,12.25985402,55.44813978,283.5537109,1.240867615,,,,,283.911377,,,,101368.4375,5.350303786,24,158,9.022481675,177.2790663,106.9881008,5.580573676,0.016703624,63.45112992,25.99233905,,,,43.53697091714632,
6525,6525,2021-10-26 23:00:00,12.59372365,55.32426269,283.980957,1.239875793,1.020074129,4.082262993,2.976355553,3.308825493,284.1386719,0.549242318,0.270019889,0.471862793,101455.375,5.377384398,24,158,17.79346626,126.0275877,126.1498514,6.478422212,0.194966476,85.61319644,105.4148563,110.1292013,97.19695037,99.39139312,40.536654953746684,20.734995102285765
6526,6526,2021-10-27 00:00:00,13.0436668,55.22450611,284.501709,1.237859726,1.742642164,4.065168381,3.698401451,3.741437912,284.7260742,0.909746468,0.228644371,0.876464844,101553.75,5.370115665,24,158,17.876,100.7126252,99.72663477,9.298928537,0.193297529,49.05743582,80.55142873,173.9109385,132.6138193,135.1151316,50.66919895347785,19.175206039971915
6527,6527,2021-10-27 01:00:00,13.61724078,55.17706229,284.7443848,1.235743523,1.972801208,4.290204048,3.833655357,3.867352486,284.8588867,1.025001764,0.248990119,0.992919922,101530.375,5.378039243,24,158,17.72741935,96.29771411,95.24721515,9.60806668,0.202437827,41.9092076,68.57558571,169.9016646,139.5785447,141.9436723,53.33800754877882,26.67162943575342
6528,6528,2021-10-27 02:00:00,14.08362778,55.13829068,284.7351074,1.235295296,1.961247921,4.787479401,3.804480553,4.06634903,284.6606445,1.015587807,0.373770714,0.926513672,101576.1875,5.375537985,24,158,17.81676692,103.505559,103.275694,9.849888323,0.160102058,49.3172746,74.64698318,167.3573626,129.920122,132.7204303,53.95841939782138,28.628710820774216
6529,6529,2021-10-27 03:00:00,14.54393149,55.09123665,284.6818848,1.234962463,2.207091808,4.715099335,4.101355553,4.17017746,284.2902832,1.139968157,0.339782715,1.085693359,101507.875,5.384370206,24,158,14.79764689,115.382347,97.83196974,10.51175653,0.114351474,44.31921123,58.82756585,177.9623408,136.9611363,140.4792485,53.5127585157315,39.004403888956155
6541,6541,2021-10-27 15:00:00,14.45180846,55.14197295,286.0646973,1.227798462,4.011592388,5.788100243,5.366248131,5.388319969,284.2902832,2.059270859,0.451171875,2.008997917,101513.0,5.469810138,24,158,17.6709363,288.451267,284.0502635,12.58485626,0.174406683,145.0105598,112.7689501,54.89592087,36.8350383,37.32112228,69.06082326915708,36.81921357961999
6542,6542,2021-10-27 16:00:00,14.00690728,55.20471387,286.4414063,1.227871895,3.484522343,5.562573433,5.04971981,5.145947456,284.6606445,1.793387771,0.484069824,1.709742308,101599.3125,5.476614046,24,158,18.35300661,275.6808896,271.9186518,12.09456299,0.016703624,157.0444677,169.07711,55.54226326,24.10297798,27.19015144,68.96311953852434,
6543,6543,2021-10-27 17:00:00,13.26250449,55.24665956,286.5449219,1.228922844,3.116954803,4.874907494,4.720129967,4.726592064,284.809082,1.614602804,0.305635393,1.585059643,101596.375,5.479261195,24,158,18.28776703,276.2756298,272.8770316,11.30523718,0.016703624,154.9815952,168.1187301,55.77380594,25.36235269,25.86187967,67.85862687204181,
6544,6544,2021-10-27 18:00:00,12.89000728,55.27482121,286.5141602,1.228842735,2.847044468,4.717577934,4.566321373,4.573779106,284.7260742,1.478136778,0.283790588,1.450220823,101676.4375,5.465239005,24,158,17.45171797,283.7184713,280.8249495,11.08039685,0.016703624,145.8542113,160.1708123,55.34797498,35.65939161,35.88673231,66.67916079364777,
